destination_id,month,temperature_mean,temperature_max_avg,temperature_min_avg,precipitation_daily_avg,sunshine_hours_avg,wind_speed_max_avg,precipitation_monthly_avg,rainy_days_avg,pleasant_temperature,temperature_distance,temperature_score,rain_score,sunshine_score,wind_score
SYD,3,21.245454545454542,24.778592375366568,18.10029325513197,4.775073313782992,9.543232828282829,20.51466275659824,148.02727272727273,15.090909090909092,True,3.7545454545454575,62.454545454545425,50.657575757575756,79.52694023569023,47.42668621700879
SYD,4,18.284242424242425,22.456060606060607,14.593030303030302,3.2081818181818185,9.407852146464649,17.906666666666666,96.24545454545456,10.363636363636363,True,6.715757575757575,32.842424242424244,67.91818181818181,78.3987678872054,60.46666666666667
SYD,5,14.98797653958944,19.46451612903226,11.28533724340176,2.3961876832844577,8.586097996089931,17.680351906158357,74.28181818181818,8.272727272727273,False,10.01202346041056,0.0,75.23939393939393,71.55081663408276,61.598240469208214
SYD,6,12.389090909090909,16.715151515151515,8.832424242424242,2.377575757575757,8.301565757575759,17.663030303030304,71.32727272727273,8.818181818181818,False,12.610909090909091,0.0,76.22424242424242,69.17971464646465,61.68484848484848
SYD,7,12.03049853372434,16.780938416422288,8.060997067448682,2.2824046920821117,8.775842855979146,19.06392961876833,70.75454545454545,7.090909090909091,False,12.96950146627566,0.0,76.41515151515152,73.13202379982621,54.68035190615835
SYD,8,12.99090909090909,17.964222873900294,8.710850439882698,2.129325513196481,9.027284481915936,19.63401759530792,66.00909090909092,7.0,False,12.00909090909091,0.0,77.9969696969697,75.2273706826328,51.8299120234604
SYD,9,15.47181818181818,20.62,10.70030303030303,1.71,10.407211574074074,21.38151515151515,51.3,6.636363636363637,False,9.52818181818182,4.7181818181818045,82.9,86.72676311728395,43.09242424242426
SYD,10,17.92199413489736,22.63958944281525,13.479472140762462,2.278005865102639,10.321411640599544,21.91407624633431,70.61818181818181,10.727272727272728,False,7.078005865102639,29.219941348973606,76.46060606060607,86.01176367166286,40.429618768328446
SYD,11,19.58090909090909,23.74454545454545,15.504848484848486,2.621212121212121,10.99867228956229,22.07939393939394,78.63636363636364,10.636363636363637,True,5.419090909090912,45.80909090909089,73.78787878787878,91.65560241301908,39.60303030303031
SYD,12,21.524046920821117,25.713782991202343,17.615249266862172,2.135483870967742,11.530590575105895,22.179472140762464,66.2,9.818181818181818,True,3.4759530791788826,65.24046920821118,77.93333333333334,96.08825479254914,39.10263929618768
TYO,1,4.186217008797654,9.125219941348972,0.0046920821114369,1.770967741935484,7.845387121212122,25.34721407624633,54.9,5.090909090909091,False,20.813782991202345,0.0,81.7,65.37822601010102,23.263929618768344
TYO,2,5.355305466237942,10.358199356913184,0.9456591639871385,1.854340836012862,8.044270909253305,26.833118971061094,52.42727272727273,6.454545454545454,False,19.644694533762056,0.0,82.52424242424243,67.03559091044421,15.834405144694529
TYO,3,9.418181818181818,14.325806451612904,4.767155425219941,4.519648093841642,8.042916691104596,27.473020527859237,140.10909090909092,11.636363636363637,False,15.581818181818182,0.0,53.29696969696969,67.02430575920496,12.634897360703818
TYO,4,14.096969696969698,18.73515151515152,9.68060606060606,4.425454545454546,8.545774663299662,28.537272727272725,132.76363636363638,11.454545454545457,False,10.903030303030302,0.0,55.74545454545454,71.21478886083051,7.313636363636377
TYO,5,18.76217008797654,23.20205278592375,14.602932551319649,4.731964809384164,8.72024096611274,26.54017595307918,146.6909090909091,11.727272727272728,True,6.237829912023461,37.6217008797654,51.10303030303031,72.66867471760618,17.29912023460409
TYO,6,22.174545454545456,26.14484848484848,18.77121212121212,6.213939393939394,8.244331632996632,23.528181818181817,186.4181818181818,14.636363636363637,True,2.8254545454545443,71.74545454545455,37.86060606060606,68.70276360830526,32.35909090909091
TYO,7,26.31173020527859,30.212609970674485,23.15982404692082,5.94692082111437,8.898490224828933,23.158944281524928,184.35454545454547,15.454545454545457,True,1.3117302052785895,86.8826979472141,38.54848484848484,74.15408520690777,34.205278592375365
TYO,8,27.546627565982405,31.5683284457478,24.360703812316714,4.379765395894428,10.023342839687194,23.568035190615834,135.77272727272728,13.545454545454543,True,2.546627565982405,74.53372434017595,54.74242424242424,83.52785699739329,32.15982404692083
TYO,9,23.87909090909091,27.543030303030307,20.902727272727272,7.20060606060606,7.569017104377104,21.854545454545452,216.0181818181818,15.0,True,1.120909090909091,88.79090909090908,27.9939393939394,63.07514253647587,40.72727272727275
TYO,10,17.661290322580644,21.5049853372434,14.356304985337244,6.119941348973607,6.824103657543174,22.402052785923757,189.71818181818185,12.363636363636363,False,7.338709677419356,26.612903225806434,36.76060606060605,56.86753047952645,37.989736070381205
TYO,11,12.177878787878788,16.63,8.342424242424242,3.0063636363636363,7.27169085016835,21.20060606060606,90.19090909090907,9.090909090909092,False,12.822121212121212,0.0,69.93636363636364,60.59742375140292,43.9969696969697
TYO,12,6.675659824046921,11.468035190615836,2.6052785923753663,1.914076246334311,7.501719395568589,21.81642228739003,59.33636363636364,6.363636363636363,False,18.32434017595308,0.0,80.22121212121212,62.51432829640491,40.91788856304986
ZNZ,1,28.026979472140766,31.50938416422288,25.711436950146627,1.947800586510264,11.202606166503749,20.11642228739003,60.38181818181818,11.272727272727272,False,3.0269794721407663,69.73020527859234,79.87272727272727,93.35505138753123,49.41788856304985
ZNZ,2,28.46655948553055,32.332797427652736,25.83344051446945,1.3353697749196145,11.213350875312612,19.042765273311897,37.75454545454546,10.090909090909092,False,3.4665594855305493,65.3344051446945,87.41515151515152,93.4445906276051,54.78617363344051
ZNZ,3,28.181818181818183,31.785630498533724,25.605278592375367,3.560117302052786,10.485497368849789,16.446920821114368,110.36363636363636,17.0,False,3.1818181818181834,68.18181818181816,63.21212121212121,87.3791447404149,67.76539589442817
ZNZ,4,26.39878787878788,28.80515151515152,24.69848484848485,11.444242424242423,8.577915925925927,16.73909090909091,343.3272727272727,26.363636363636363,True,1.3987878787878785,86.01212121212122,0.0,71.4826327160494,66.30454545454546
ZNZ,5,25.81202346041056,28.030791788856305,24.19560117302053,6.103812316715543,9.62553724340176,19.203812316715545,189.21818181818185,19.90909090909091,True,0.8120234604105612,91.8797653958944,36.92727272727272,80.21281036168133,53.980938416422276
ZNZ,6,25.204848484848487,27.75454545454545,23.37181818181818,1.9933333333333327,10.508519713804713,20.65090909090909,59.8,14.545454545454543,True,0.20484848484848683,97.95151515151514,80.06666666666666,87.57099761503927,46.74545454545456
ZNZ,7,24.651612903225807,27.47272727272728,22.605865102639296,1.3343108504398826,10.752523566308245,21.536950146627568,41.36363636363637,14.272727272727272,True,0.3483870967741929,96.51612903225808,86.21212121212122,89.6043630525687,42.31524926686217
ZNZ,8,24.75483870967742,28.34633431085044,22.00058651026393,1.1865102639296188,10.885556989247313,19.660703812316715,36.78181818181818,13.272727272727272,True,0.2451612903225815,97.54838709677418,87.73939393939393,90.71297491039428,51.69648093841642
ZNZ,9,25.382424242424246,29.434848484848484,22.18969696969697,1.3169696969696971,11.353219595959596,18.39939393939394,39.50909090909091,13.0,True,0.38242424242424633,96.17575757575753,86.83030303030303,94.6101632996633,58.00303030303031
ZNZ,10,26.23108504398827,30.13460410557185,23.149266862170087,2.931378299120235,11.447203054740958,17.59530791788856,90.87272727272727,16.0,True,1.2310850439882692,87.6891495601173,69.70909090909092,95.39335878950799,62.02346041055719
ZNZ,11,26.78818181818182,30.08606060606061,24.164242424242424,4.41090909090909,11.39098335016835,15.829999999999998,132.32727272727274,21.727272727272727,True,1.788181818181819,82.11818181818181,55.89090909090908,94.92486125140292,70.85000000000001
