destination_id,date,temperature_mean,temperature_max,temperature_min,precipitation,sunshine_duration,wind_speed_max,sunshine_hours,month,year
MAD,2025-08-07,31.6,38.9,23.2,0.0,47922.13,9.6,13.311702777777777,8,2025
MAD,2025-08-08,31.8,38.2,23.8,0.0,47626.73,11.4,13.229647222222223,8,2025
MAD,2025-08-09,32.0,38.3,24.2,0.0,46036.93,11.6,12.788036111111111,8,2025
MAD,2025-08-10,32.0,37.9,25.1,0.0,47358.19,12.0,13.155052777777778,8,2025
MAD,2025-08-11,32.2,38.8,25.3,0.0,47383.59,16.1,13.162108333333332,8,2025
MAD,2025-08-12,32.3,38.5,26.3,0.0,44716.46,20.9,12.421238888888888,8,2025
MAD,2025-08-13,30.7,35.6,24.6,0.0,46802.48,13.6,13.00068888888889,8,2025
MAD,2025-08-14,30.5,37.0,22.9,0.0,46829.14,9.8,13.008094444444444,8,2025
MAD,2025-08-15,32.1,38.6,24.7,0.0,46855.74,9.6,13.015483333333332,8,2025
MAD,2025-08-16,33.0,40.7,24.2,0.0,46882.39,11.5,13.022886111111111,8,2025
MAD,2025-08-17,32.9,40.0,24.4,0.0,46909.11,15.2,13.030308333333334,8,2025
MAD,2025-08-18,31.1,36.0,24.8,0.0,41909.95,17.2,11.641652777777777,8,2025
MAD,2025-08-19,27.3,32.7,20.9,0.0,46800.0,15.5,13.0,8,2025
MAD,2025-08-20,24.7,30.1,18.9,0.0,46800.0,13.5,13.0,8,2025
MAD,2025-08-21,24.1,30.3,17.9,0.0,46694.64,15.5,12.970733333333333,8,2025
MAD,2025-08-22,24.9,31.8,17.4,0.0,46639.45,15.5,12.955402777777778,8,2025
MAD,2025-08-23,26.4,32.9,19.1,0.0,46549.33,15.9,12.930369444444445,8,2025
MAD,2025-08-24,27.8,33.7,20.1,0.0,46458.36,8.5,12.905100000000001,8,2025
MAD,2025-08-25,28.4,34.6,23.4,0.0,28780.2,9.8,7.9945,8,2025
MAD,2025-08-26,29.0,34.9,23.0,0.0,46274.23,12.0,12.853952777777778,8,2025
MAD,2025-08-27,28.2,32.8,23.2,0.0,43200.0,20.4,12.0,8,2025
MAD,2025-08-28,23.1,27.6,17.9,0.0,46087.8,15.6,12.802166666666668,8,2025
MAD,2025-08-29,22.6,29.7,16.7,0.0,36002.25,18.3,10.000625,8,2025
MAD,2025-08-30,25.3,31.3,18.8,0.0,45899.82,16.6,12.74995,8,2025
MAD,2025-08-31,23.8,28.0,18.3,0.0,45251.97,21.4,12.569991666666667,8,2025
MAD,2025-09-01,19.8,25.6,14.8,0.0,45599.92,17.1,12.666644444444444,9,2025
MAD,2025-09-02,20.7,26.6,13.6,0.0,45034.51,10.7,12.509586111111112,9,2025
MAD,2025-09-03,23.5,30.6,15.5,0.0,44166.64,15.0,12.268511111111112,9,2025
MAD,2025-09-04,24.6,30.4,18.5,0.0,44515.49,13.5,12.365413888888888,9,2025
MAD,2025-09-05,24.0,32.2,16.5,0.0,43954.37,21.5,12.209547222222223,9,2025
MAD,2025-09-06,25.8,32.8,18.8,0.0,44001.15,15.6,12.222541666666666,9,2025
MAD,2025-09-07,24.3,27.5,21.6,0.0,17051.48,14.7,4.736522222222222,9,2025
MAD,2025-09-08,23.2,28.2,18.5,0.1,37306.45,14.4,10.362902777777776,9,2025
MAD,2025-09-09,21.7,27.6,15.5,0.0,43540.0,17.7,12.094444444444445,9,2025
MAD,2025-09-10,21.4,26.8,15.8,0.1,37174.13,15.5,10.326147222222222,9,2025
MAD,2025-09-11,22.9,29.5,16.0,0.0,43336.66,14.4,12.037961111111112,9,2025
MAD,2025-09-12,24.4,30.5,17.6,0.0,36000.0,11.4,10.0,9,2025
MAD,2025-09-13,24.6,29.8,18.6,0.0,40645.7,14.0,11.290472222222222,9,2025
MAD,2025-09-14,24.0,30.5,16.6,0.0,43200.0,7.9,12.0,9,2025
MAD,2025-09-15,25.5,32.9,17.6,0.0,43197.47,9.5,11.999297222222223,9,2025
MAD,2025-09-16,26.5,33.9,18.7,0.0,43139.99,13.5,11.983330555555556,9,2025
MAD,2025-09-17,26.9,34.3,18.7,0.0,43082.41,9.5,11.967336111111113,9,2025
MAD,2025-09-18,27.5,35.4,18.9,0.0,43024.73,10.0,11.95131388888889,9,2025
MAD,2025-09-19,27.5,34.3,20.7,0.0,42966.92,19.1,11.935255555555555,9,2025
MAD,2025-09-20,25.6,31.4,20.2,0.3,41872.46,13.4,11.63123888888889,9,2025
MAD,2025-09-21,21.6,25.3,18.1,0.0,42850.91,17.0,11.903030555555556,9,2025
MAD,2025-09-22,15.9,21.2,10.0,0.0,42792.69,13.9,11.886858333333334,9,2025
MAD,2025-09-23,16.2,22.0,10.1,0.0,42734.3,19.0,11.87063888888889,9,2025
MAD,2025-09-24,15.4,21.5,9.1,0.0,40223.21,15.3,11.173113888888889,9,2025
MAD,2025-09-25,16.6,23.6,9.5,0.0,42616.99,12.7,11.838052777777778,9,2025
MAD,2025-09-26,18.4,26.0,10.2,0.0,42558.04,10.3,11.821677777777778,9,2025
MAD,2025-09-27,19.8,25.8,12.1,0.0,33192.25,16.0,9.220069444444444,9,2025
MAD,2025-09-28,17.9,21.3,14.1,9.8,7232.9,10.5,2.009138888888889,9,2025
MAD,2025-09-29,19.3,23.7,15.8,0.0,39281.28,18.4,10.911466666666666,9,2025
MAD,2025-09-30,19.0,23.8,14.4,0.0,32451.86,12.8,9.014405555555555,9,2025
MAD,2025-10-01,20.8,27.2,14.5,0.0,41758.18,10.6,11.599494444444444,10,2025
MAD,2025-10-02,21.4,28.4,14.1,0.0,41640.56,11.3,11.566822222222221,10,2025
MAD,2025-10-03,21.4,28.1,14.1,0.0,41322.48,9.7,11.478466666666668,10,2025
MAD,2025-10-04,22.4,30.4,15.2,0.0,40648.49,16.8,11.291247222222221,10,2025
MAD,2025-10-05,20.7,24.8,16.0,0.0,40888.61,14.8,11.357947222222222,10,2025
MAD,2025-10-06,18.0,25.7,10.8,0.0,40825.15,14.9,11.340319444444445,10,2025
MAD,2025-10-07,21.2,27.6,13.2,0.0,40457.23,8.3,11.238119444444445,10,2025
MAD,2025-10-08,21.7,27.6,15.5,0.0,37637.5,16.1,10.45486111111111,10,2025
MAD,2025-10-09,20.6,25.2,16.3,0.0,38335.51,15.9,10.648752777777778,10,2025
MAD,2025-10-10,17.9,22.2,13.2,0.0,27105.12,14.5,7.5291999999999994,10,2025
MAD,2025-10-11,18.7,23.6,13.8,0.0,27294.52,13.4,7.5818111111111115,10,2025
MAD,2025-10-12,18.6,22.6,14.2,0.0,33702.53,11.3,9.36181388888889,10,2025
MAD,2025-10-13,17.9,21.8,14.4,2.6,36857.36,13.7,10.238155555555556,10,2025
MAD,2025-10-14,17.7,23.4,12.4,0.0,37211.49,4.7,10.336525,10,2025
MAD,2025-10-15,18.8,24.5,12.7,0.0,36983.95,9.9,10.273319444444443,10,2025
MAD,2025-10-16,18.5,23.4,13.1,0.0,30250.74,8.1,8.402983333333333,10,2025
MAD,2025-10-17,17.8,22.7,12.8,0.1,36115.98,9.7,10.032216666666667,10,2025
MAD,2025-10-18,17.5,24.2,10.3,0.0,36606.95,6.4,10.168597222222221,10,2025
MAD,2025-10-19,17.7,23.5,11.4,0.0,35512.29,13.5,9.864525,10,2025
MAD,2025-10-20,18.2,21.2,16.1,0.0,36000.0,17.3,10.0,10,2025
MAD,2025-10-21,17.3,22.2,14.0,1.5,30363.11,19.4,8.434197222222222,10,2025
MAD,2025-10-22,17.9,21.5,15.1,0.1,32873.68,19.2,9.131577777777778,10,2025
MAD,2025-10-23,19.0,22.9,16.5,0.7,30775.6,23.4,8.548777777777778,10,2025
MAD,2025-10-24,17.7,21.5,14.5,0.7,28081.57,20.8,7.800436111111111,10,2025
MAD,2025-10-25,17.6,21.2,14.9,0.9,26255.15,20.7,7.293097222222222,10,2025
MAD,2025-10-26,14.5,18.0,11.9,0.9,29393.03,13.8,8.164730555555556,10,2025
MAD,2025-10-27,11.1,17.2,4.8,0.0,36000.0,9.2,10.0,10,2025
MAD,2025-10-28,12.1,18.7,4.8,0.0,36000.0,5.2,10.0,10,2025
MAD,2025-10-29,12.5,15.3,10.2,21.1,5798.01,9.0,1.6105583333333333,10,2025
MAD,2025-10-30,13.5,17.1,11.9,0.9,13403.04,11.7,3.723066666666667,10,2025
MAD,2025-10-31,13.0,16.2,10.1,0.0,170.76,11.2,0.04743333333333333,10,2025
MAD,2025-11-01,14.4,17.5,12.0,0.0,11839.78,15.1,3.288827777777778,11,2025
MAD,2025-11-02,14.0,17.3,10.9,0.0,36000.0,11.3,10.0,11,2025
MAD,2025-11-03,11.2,17.1,5.9,0.0,36000.0,8.0,10.0,11,2025
MAD,2025-11-04,11.3,17.6,5.0,0.0,36000.0,4.3,10.0,11,2025
MAD,2025-11-05,13.5,17.2,11.2,9.1,17041.94,17.7,4.733872222222222,11,2025
MAD,2025-11-06,10.2,13.0,7.6,0.9,29968.07,18.1,8.32446388888889,11,2025
MAD,2025-11-07,9.5,12.3,7.1,9.7,1062.69,16.7,0.2951916666666667,11,2025
MAD,2025-11-08,10.8,14.2,8.7,0.2,35947.2,15.8,9.985333333333333,11,2025
MAD,2025-11-09,8.0,13.6,3.4,0.0,35886.55,5.9,9.968486111111112,11,2025
MAD,2025-11-10,8.6,14.7,3.0,0.0,32400.0,9.5,9.0,11,2025
MAD,2025-11-11,10.5,15.6,6.5,0.0,28569.68,6.5,7.936022222222222,11,2025
MAD,2025-11-12,12.8,22.6,5.7,0.0,35577.91,18.1,9.882752777777778,11,2025
MAD,2025-11-13,12.7,14.0,10.8,7.5,0.0,15.3,0.0,11,2025
MAD,2025-11-14,12.3,15.0,9.8,18.1,29519.22,25.0,8.199783333333334,11,2025
MAD,2025-11-15,10.8,13.6,9.0,13.1,6080.82,26.5,1.6891166666666666,11,2025
MAD,2025-11-16,10.8,13.7,9.0,0.5,22097.53,18.3,6.138202777777778,11,2025
MAD,2025-11-17,9.8,12.7,8.0,2.9,28970.9,7.0,8.047472222222222,11,2025
MAD,2025-11-18,8.8,13.2,4.9,0.0,34854.88,8.3,9.681911111111111,11,2025
MAD,2025-11-19,6.0,10.6,2.0,0.0,32007.22,7.6,8.890894444444445,11,2025
MAD,2025-11-20,5.5,10.5,1.0,0.1,34634.58,13.8,9.620716666666667,11,2025
MAD,2025-11-21,5.6,8.7,3.4,0.2,23256.57,17.6,6.460158333333333,11,2025
MAD,2025-11-22,3.5,8.7,-1.3,0.0,32569.71,9.8,9.047141666666667,11,2025
MAD,2025-11-23,6.9,12.1,2.7,0.0,30206.52,14.7,8.3907,11,2025
MAD,2025-11-24,9.8,12.2,7.6,0.5,0.0,30.1,0.0,11,2025
MAD,2025-11-25,8.5,11.3,4.6,0.0,34137.99,19.2,9.482775,11,2025
MAD,2025-11-26,5.6,10.4,1.8,0.0,34046.11,11.4,9.457252777777779,11,2025
MAD,2025-11-27,5.2,12.1,0.0,0.0,33956.63,4.4,9.432397222222221,11,2025
MAD,2025-11-28,6.2,12.8,0.6,0.0,33705.88,5.3,9.362744444444443,11,2025
MAD,2025-11-29,5.5,10.8,0.4,0.0,31470.79,9.7,8.74188611111111,11,2025
MAD,2025-11-30,7.4,11.3,5.0,3.0,27852.65,21.0,7.736847222222223,11,2025
MAD,2025-12-01,5.3,10.1,0.9,0.0,30988.57,10.7,8.607936111111112,12,2025
MAD,2025-12-02,5.6,10.5,2.3,1.1,23952.2,12.4,6.653388888888889,12,2025
MAD,2025-12-03,5.6,9.2,2.8,3.0,31072.94,15.2,8.631372222222222,12,2025
MAD,2025-12-04,7.2,10.2,4.7,0.7,10887.23,19.7,3.0242305555555555,12,2025
MAD,2025-12-05,7.8,10.3,4.8,0.0,10874.44,14.4,3.020677777777778,12,2025
MAD,2025-12-06,11.8,14.2,9.8,0.0,21922.31,16.6,6.089530555555556,12,2025
MAD,2025-12-07,10.9,13.0,8.2,0.0,28686.22,11.2,7.968394444444445,12,2025
MAD,2025-12-08,8.1,12.0,4.7,0.0,11450.59,6.1,3.1807194444444447,12,2025
MAD,2025-12-09,7.4,12.3,3.4,0.1,14863.41,5.1,4.128725,12,2025
MAD,2025-12-10,9.2,10.3,8.4,10.4,0.0,9.9,0.0,12,2025
MAD,2025-12-11,8.1,12.1,4.8,0.0,31395.44,7.2,8.720955555555555,12,2025
MAD,2025-12-12,7.8,12.0,4.5,0.0,9739.34,10.9,2.705372222222222,12,2025
MAD,2025-12-13,9.0,14.1,5.5,0.0,31332.13,10.8,8.703369444444444,12,2025
MAD,2025-12-14,7.4,11.3,3.8,0.0,31746.88,10.0,8.818577777777778,12,2025
MAD,2025-12-15,7.9,10.9,6.0,2.1,7783.81,9.7,2.1621694444444444,12,2025
MAD,2025-12-16,8.3,9.8,7.6,10.0,14400.0,14.7,4.0,12,2025
MAD,2025-12-17,9.6,13.3,7.6,0.0,29065.74,15.5,8.073816666666668,12,2025
MAD,2025-12-18,8.3,10.6,6.6,0.0,7019.73,7.6,1.949925,12,2025
MAD,2025-12-19,8.3,9.9,7.2,1.1,0.0,5.8,0.0,12,2025
MAD,2025-12-20,7.5,10.1,5.7,0.2,11096.2,12.6,3.082277777777778,12,2025
MAD,2025-12-21,5.3,6.7,2.0,13.2,20787.49,23.5,5.774302777777778,12,2025
MAD,2025-12-22,2.2,5.7,-0.2,0.1,28019.61,12.3,7.783225,12,2025
MAD,2025-12-23,3.6,7.6,1.1,0.0,24689.53,13.0,6.858202777777778,12,2025
MAD,2025-12-24,4.3,9.1,0.1,0.0,31689.7,12.5,8.802694444444445,12,2025
MAD,2025-12-25,3.8,4.4,3.1,0.0,0.0,11.7,0.0,12,2025
MAD,2025-12-26,4.2,8.0,0.7,0.0,27761.79,8.6,7.711608333333333,12,2025
MAD,2025-12-27,5.4,10.4,1.4,0.6,29960.1,11.9,8.32225,12,2025
MAD,2025-12-28,6.9,10.8,4.7,0.3,20616.55,11.5,5.726819444444445,12,2025
MAD,2025-12-29,6.9,10.6,4.0,0.0,30712.57,9.7,8.531269444444444,12,2025
MAD,2025-12-30,5.0,10.0,0.5,0.0,31939.54,7.5,8.872094444444445,12,2025
MAD,2025-12-31,3.4,8.0,-0.8,0.0,31985.88,8.0,8.884966666666667,12,2025
MRU,2025-01-01,21.1,24.3,18.2,5.8,46186.9,13.9,12.829694444444446,1,2025
MRU,2025-01-02,21.4,25.0,18.6,2.1,46205.67,14.6,12.834908333333333,1,2025
MRU,2025-01-03,21.2,25.1,18.4,5.4,46223.03,13.7,12.839730555555555,1,2025
MRU,2025-01-04,21.1,24.3,18.4,7.6,46238.9,17.0,12.844138888888889,1,2025
MRU,2025-01-05,21.8,24.7,19.1,3.0,46253.21,22.4,12.84811388888889,1,2025
MRU,2025-01-06,22.3,25.3,20.1,11.0,40505.77,21.3,11.251602777777777,1,2025
MRU,2025-01-07,22.7,25.6,20.6,2.1,46276.9,23.5,12.854694444444444,1,2025
MRU,2025-01-08,22.8,26.2,20.6,2.2,41373.9,18.0,11.492750000000001,1,2025
MRU,2025-01-09,23.2,26.9,20.7,1.6,45315.6,19.8,12.587666666666665,1,2025
MRU,2025-01-10,22.2,24.2,21.0,21.6,21133.16,23.1,5.870322222222222,1,2025
MRU,2025-01-11,22.7,25.1,21.3,10.4,44836.99,26.6,12.454719444444445,1,2025
MRU,2025-01-12,22.2,25.4,20.0,1.3,46315.37,22.3,12.865380555555557,1,2025
MRU,2025-01-13,22.6,26.6,19.6,0.0,46319.66,17.2,12.866572222222223,1,2025
MRU,2025-01-14,22.3,25.4,19.6,2.7,46322.78,19.4,12.867438888888888,1,2025
MRU,2025-01-15,22.1,25.4,19.7,3.8,44351.01,20.5,12.319725,1,2025
MRU,2025-01-16,22.3,25.9,20.1,0.9,46325.48,17.0,12.86818888888889,1,2025
MRU,2025-01-17,22.2,26.5,18.6,0.7,46325.02,16.3,12.86806111111111,1,2025
MRU,2025-01-18,22.0,27.3,18.0,2.8,46323.34,12.5,12.867594444444444,1,2025
MRU,2025-01-19,21.7,24.9,19.1,8.5,42680.26,13.7,11.855627777777778,1,2025
MRU,2025-01-20,22.6,25.8,20.3,2.4,46316.24,15.1,12.865622222222221,1,2025
MRU,2025-01-21,22.7,26.6,19.8,1.6,46310.8,18.7,12.864111111111113,1,2025
MRU,2025-01-22,22.6,26.2,19.2,0.5,46069.86,17.2,12.797183333333333,1,2025
MRU,2025-01-23,22.7,27.0,20.3,5.0,40078.11,10.3,11.132808333333333,1,2025
MRU,2025-01-24,22.7,26.7,19.4,3.0,46286.69,13.2,12.857413888888889,1,2025
MRU,2025-01-25,22.7,26.4,19.3,0.6,46276.01,17.9,12.854447222222223,1,2025
MRU,2025-01-26,22.7,26.3,19.9,1.9,46263.97,14.7,12.851102777777777,1,2025
MRU,2025-01-27,22.4,26.6,19.9,16.8,41430.18,13.3,11.508383333333333,1,2025
MRU,2025-01-28,22.8,27.7,19.5,9.3,38136.53,8.8,10.593480555555555,1,2025
MRU,2025-01-29,23.1,27.2,20.4,7.9,39891.47,13.7,11.080963888888888,1,2025
MRU,2025-01-30,23.4,28.5,20.1,9.8,36077.83,11.5,10.021619444444445,1,2025
MRU,2025-01-31,23.5,28.1,20.5,0.1,46182.21,14.1,12.828391666666667,1,2025
MRU,2025-02-01,23.1,25.6,20.2,11.4,42476.14,20.4,11.798927777777777,2,2025
MRU,2025-02-02,23.5,26.2,22.1,18.5,25408.61,25.3,7.057947222222222,2,2025
MRU,2025-02-03,24.1,27.3,22.3,2.9,45804.93,22.2,12.723591666666668,2,2025
MRU,2025-02-04,24.5,28.1,22.1,3.2,46092.88,15.9,12.803577777777777,2,2025
MRU,2025-02-05,24.1,27.6,21.9,4.4,45938.19,14.0,12.760608333333334,2,2025
MRU,2025-02-06,23.9,27.8,21.2,4.8,46033.61,9.0,12.78711388888889,2,2025
MRU,2025-02-07,24.0,27.3,21.6,7.0,45972.51,10.4,12.770141666666667,2,2025
MRU,2025-02-08,23.3,26.4,21.3,7.1,45910.85,15.4,12.753013888888889,2,2025
MRU,2025-02-09,23.2,28.9,18.3,2.8,43367.08,9.2,12.046411111111112,2,2025
MRU,2025-02-10,23.3,28.3,19.5,3.3,44671.08,7.6,12.408633333333334,2,2025
MRU,2025-02-11,23.4,27.5,20.1,9.2,44201.0,5.8,12.278055555555556,2,2025
MRU,2025-02-12,23.8,27.5,20.6,4.1,43678.43,10.9,12.132897222222223,2,2025
MRU,2025-02-13,23.4,27.0,20.5,7.5,39781.76,12.1,11.05048888888889,2,2025
MRU,2025-02-14,23.7,27.6,20.8,4.1,45532.86,9.8,12.648016666666667,2,2025
MRU,2025-02-15,22.8,28.5,20.7,28.1,31486.97,6.3,8.746380555555556,2,2025
MRU,2025-02-16,23.1,25.8,21.4,4.2,33355.42,16.7,9.265394444444444,2,2025
MRU,2025-02-17,23.0,26.7,19.6,3.6,39507.54,18.7,10.974316666666667,2,2025
MRU,2025-02-18,23.5,26.5,21.8,0.7,45274.97,22.9,12.576380555555556,2,2025
MRU,2025-02-19,23.1,26.4,20.5,0.1,44326.37,19.5,12.312880555555557,2,2025
MRU,2025-02-20,23.0,26.7,19.8,1.7,45142.06,12.8,12.53946111111111,2,2025
MRU,2025-02-21,22.9,26.0,20.2,2.7,42883.05,16.8,11.911958333333335,2,2025
MRU,2025-02-22,23.0,26.0,21.2,17.1,20763.57,16.0,5.767658333333333,2,2025
MRU,2025-02-23,22.6,25.8,20.8,5.6,17841.48,11.7,4.955966666666667,2,2025
MRU,2025-02-24,22.6,26.0,20.6,9.8,36972.1,12.6,10.270027777777777,2,2025
MRU,2025-02-25,22.8,26.1,20.6,3.0,44431.6,12.0,12.34211111111111,2,2025
MRU,2025-02-26,23.1,26.3,20.8,6.0,24793.22,13.9,6.887005555555556,2,2025
MRU,2025-02-27,22.5,24.4,21.7,10.7,7074.72,29.4,1.9652,2,2025
MRU,2025-02-28,22.5,24.7,20.8,15.6,6763.14,31.1,1.8786500000000002,2,2025
MRU,2025-03-01,24.3,27.2,22.6,0.1,41091.52,21.8,11.414311111111111,3,2025
MRU,2025-03-02,24.1,27.9,21.3,3.9,43771.82,15.0,12.158838888888889,3,2025
MRU,2025-03-03,23.6,28.0,21.2,0.8,43525.13,11.4,12.090313888888888,3,2025
MRU,2025-03-04,23.1,27.5,21.0,13.0,37733.61,18.1,10.481558333333334,3,2025
MRU,2025-03-05,23.5,26.7,20.9,0.2,42454.62,19.1,11.792950000000001,3,2025
MRU,2025-03-06,23.3,26.2,21.4,1.7,42193.87,24.4,11.720519444444445,3,2025
MRU,2025-03-07,23.1,25.8,20.8,5.2,41166.13,24.6,11.43503611111111,3,2025
MRU,2025-03-08,23.5,27.0,21.6,3.4,42785.46,17.2,11.88485,3,2025
MRU,2025-03-09,22.7,25.5,20.5,6.8,42196.0,12.9,11.721111111111112,3,2025
MRU,2025-03-10,22.1,26.1,19.4,13.2,42556.3,6.2,11.821194444444446,3,2025
MRU,2025-03-11,21.7,27.1,18.5,9.0,37809.95,8.1,10.502763888888888,3,2025
MRU,2025-03-12,22.0,26.9,18.6,3.8,42311.01,6.4,11.753058333333334,3,2025
MRU,2025-03-13,22.3,26.3,19.0,1.4,42574.0,11.5,11.82611111111111,3,2025
MRU,2025-03-14,22.7,27.6,18.5,1.1,41696.28,10.3,11.5823,3,2025
MRU,2025-03-15,23.1,28.5,18.9,1.4,42255.36,13.7,11.7376,3,2025
MRU,2025-03-16,23.5,26.9,21.0,1.2,41713.28,22.8,11.587022222222222,3,2025
MRU,2025-03-17,23.6,27.8,21.4,4.6,42219.72,12.4,11.7277,3,2025
MRU,2025-03-18,23.2,26.8,21.1,2.9,36711.98,10.7,10.197772222222223,3,2025
MRU,2025-03-19,22.8,27.2,20.8,14.6,25454.96,9.5,7.070822222222222,3,2025
MRU,2025-03-20,22.8,25.5,20.5,13.8,39147.95,10.8,10.874430555555556,3,2025
MRU,2025-03-21,22.5,25.0,20.9,6.8,31562.32,16.0,8.76731111111111,3,2025
MRU,2025-03-22,22.5,25.1,21.3,27.1,12057.16,15.9,3.349211111111111,3,2025
MRU,2025-03-23,23.2,26.2,21.3,4.8,42116.61,15.3,11.699058333333333,3,2025
MRU,2025-03-24,23.3,27.1,20.7,0.4,42030.51,16.6,11.675141666666667,3,2025
MRU,2025-03-25,23.1,27.2,20.0,0.4,38860.25,11.8,10.794513888888888,3,2025
MRU,2025-03-26,22.6,25.8,19.8,2.3,41068.18,12.2,11.407827777777777,3,2025
MRU,2025-03-27,22.3,26.0,19.6,1.8,40638.72,14.4,11.288533333333334,3,2025
MRU,2025-03-28,22.3,25.4,19.8,1.7,42030.76,14.5,11.675211111111112,3,2025
MRU,2025-03-29,22.4,25.6,19.5,0.6,42013.41,15.9,11.670391666666667,3,2025
MRU,2025-03-30,22.1,24.4,20.2,3.5,37124.31,18.6,10.312308333333332,3,2025
MRU,2025-03-31,21.9,24.5,20.1,5.6,41118.53,25.5,11.421813888888888,3,2025
MRU,2025-04-01,21.2,22.6,20.0,19.7,15078.04,17.8,4.188344444444445,4,2025
MRU,2025-04-02,21.9,25.0,20.2,5.4,25778.56,15.1,7.1607111111111115,4,2025
MRU,2025-04-03,21.8,25.5,18.9,1.4,27910.33,10.3,7.752869444444445,4,2025
MRU,2025-04-04,20.9,24.9,18.0,3.7,40913.48,8.8,11.364855555555556,4,2025
MRU,2025-04-05,21.4,25.0,17.6,0.0,41895.16,14.4,11.637544444444446,4,2025
MRU,2025-04-06,22.4,25.9,19.4,1.5,41429.51,15.5,11.508197222222222,4,2025
MRU,2025-04-07,22.0,24.8,20.4,3.8,27161.7,15.7,7.5449166666666665,4,2025
MRU,2025-04-08,22.0,26.2,20.5,27.2,16896.56,14.1,4.693488888888889,4,2025
MRU,2025-04-09,22.6,25.9,20.4,7.5,34377.54,14.7,9.549316666666668,4,2025
MRU,2025-04-10,22.7,27.1,19.6,4.7,41654.04,8.2,11.570566666666666,4,2025
MRU,2025-04-11,22.8,26.2,20.0,1.4,40621.82,16.3,11.283838888888889,4,2025
MRU,2025-04-12,23.4,26.0,21.4,1.8,40086.18,17.4,11.13505,4,2025
MRU,2025-04-13,23.1,26.1,21.5,1.6,37526.01,19.5,10.423891666666668,4,2025
MRU,2025-04-14,22.6,24.9,20.9,6.8,37990.44,19.4,10.552900000000001,4,2025
MRU,2025-04-15,22.7,26.0,20.6,0.4,39812.93,14.5,11.059147222222222,4,2025
MRU,2025-04-16,22.2,25.5,20.5,2.9,39031.43,14.2,10.84206388888889,4,2025
MRU,2025-04-17,21.3,24.0,19.9,5.1,32728.97,15.3,9.091380555555556,4,2025
MRU,2025-04-18,22.0,25.5,19.5,1.4,36562.32,13.3,10.1562,4,2025
MRU,2025-04-19,22.4,26.1,19.1,1.6,40599.32,14.2,11.27758888888889,4,2025
MRU,2025-04-20,22.5,25.9,20.2,1.3,40317.26,13.6,11.199238888888889,4,2025
MRU,2025-04-21,22.7,26.6,20.2,3.5,40538.98,10.3,11.260827777777779,4,2025
MRU,2025-04-22,22.7,26.9,20.0,2.7,39500.3,12.6,10.972305555555556,4,2025
MRU,2025-04-23,22.4,26.4,20.2,0.3,39722.92,12.7,11.034144444444443,4,2025
MRU,2025-04-24,22.2,25.5,20.0,2.2,38934.5,17.5,10.815138888888889,4,2025
MRU,2025-04-25,22.4,25.5,20.4,0.4,39919.12,17.9,11.088644444444444,4,2025
MRU,2025-04-26,22.3,26.2,19.7,1.6,38946.69,13.8,10.818525000000001,4,2025
MRU,2025-04-27,21.9,25.0,19.5,4.2,37497.35,11.0,10.415930555555555,4,2025
MRU,2025-04-28,21.9,25.0,20.1,6.1,33685.56,8.9,9.357099999999999,4,2025
MRU,2025-04-29,21.1,24.1,19.8,13.6,33736.47,13.1,9.371241666666666,4,2025
MRU,2025-04-30,20.2,21.5,19.4,14.1,0.0,27.4,0.0,4,2025
MRU,2025-05-01,20.7,22.8,18.9,3.3,38153.72,26.6,10.598255555555555,5,2025
MRU,2025-05-02,20.8,23.5,18.9,3.2,38722.92,20.5,10.756366666666667,5,2025
MRU,2025-05-03,21.1,24.0,19.7,2.7,31235.39,12.6,8.676497222222222,5,2025
MRU,2025-05-04,21.9,26.0,19.8,4.1,33306.91,8.8,9.251919444444445,5,2025
MRU,2025-05-05,21.9,26.3,18.0,0.8,37086.93,8.6,10.301925,5,2025
MRU,2025-05-06,21.3,25.8,17.8,5.3,32400.0,25.4,9.0,5,2025
MRU,2025-05-07,21.3,23.7,20.2,12.8,27017.64,20.9,7.5049,5,2025
MRU,2025-05-08,21.5,23.9,20.2,5.0,30514.91,14.8,8.476363888888889,5,2025
MRU,2025-05-09,21.8,24.7,20.1,2.9,33430.08,13.5,9.286133333333334,5,2025
MRU,2025-05-10,21.5,23.9,20.1,4.1,25933.87,24.6,7.203852777777778,5,2025
MRU,2025-05-11,21.2,23.5,20.0,3.6,37974.36,20.0,10.548433333333334,5,2025
MRU,2025-05-12,21.1,24.5,19.2,2.3,36951.04,12.3,10.264177777777778,5,2025
MRU,2025-05-13,21.1,24.0,19.5,0.1,38544.82,21.6,10.706894444444444,5,2025
MRU,2025-05-14,20.5,22.7,19.0,8.0,34970.4,23.0,9.714,5,2025
MRU,2025-05-15,20.8,23.2,19.7,7.1,34768.46,23.7,9.657905555555555,5,2025
MRU,2025-05-16,20.7,23.4,19.0,1.8,37337.65,24.3,10.371569444444445,5,2025
MRU,2025-05-17,20.1,22.2,18.5,6.1,36812.89,24.3,10.225802777777778,5,2025
MRU,2025-05-18,20.6,23.3,19.0,2.6,35060.58,18.0,9.73905,5,2025
MRU,2025-05-19,20.6,24.4,18.0,2.2,37580.6,8.5,10.439055555555555,5,2025
MRU,2025-05-20,19.8,24.7,16.7,1.8,37858.77,7.9,10.516324999999998,5,2025
